number,name,diameter_km,H,G,epoch_tdb,e,a,i,node,peri,M,class,soln_date,U
8095,8095,15.353,12.86,,2461200.5,.1620559293762054,3.149638096147977,1.108443926673529,23.23773563414599,277.5355890099092,107.6052768791324,MBA,2026-06-05,0
8125,Tyndareus,27.088,10.82,,2461200.5,.04693538018367834,5.211839949590045,13.09807367862822,323.1171323552715,60.00755890897656,180.333064702696,TJN,2026-06-05,0
8128,Nicomachus,15.661,12.72,,2461200.5,.1027879359090589,3.13723099315858,4.126299273338985,326.7252513539274,260.3504612857137,258.918543363008,MBA,2026-06-05,0
8130,Seeberg,23.617,11.83,,2461200.5,.1329489960163676,4.005347991117898,5.962308131021453,113.5752176474251,91.51537415458755,55.90468052807568,OMB,2026-06-05,0
8146,Jimbell,19.073,13.11,,2461200.5,.2214778025191413,2.801669761144267,11.3008448018269,76.75426024755427,29.4683328996845,353.2008971728716,MBA,2026-06-05,0
8174,8174,22.708,12.23,,2461200.5,.142866718997348,3.173843788760318,10.33027933394773,67.60079197191807,335.554632833515,13.60999959942295,MBA,2026-06-05,0
8188,Okegaya,20.453,12.49,,2461200.5,.1350243599252759,3.155259656570648,12.12874178800134,104.780077975045,53.81309451940867,291.9626545335916,MBA,2026-06-05,0
8189,Naruke,15.730,12.64,,2461200.5,.1567239948204451,3.141425698700378,1.781947853078663,124.2013605440965,13.44422721714541,345.6758704279459,MBA,2026-06-05,0
8241,Agrius,27.174,11.32,,2461200.5,.04140586783811019,5.170042414387747,4.340208098213943,22.6847206103809,263.8505529818776,272.771806606201,TJN,2026-06-05,0
8284,Cranach,19.628,12.74,,2461200.5,.128533936626413,3.110487096874833,11.60619548259927,279.4756285762753,242.4110796087857,27.5628720023399,MBA,2026-06-05,0
8316,Wolkenstein,15.939,12.04,,2461200.5,.1260493969178137,2.991985223138268,9.545822814076434,294.3104397727275,51.49075233224055,257.5935143669981,MBA,2026-06-05,0
8317,Eurysaces,26.210,11.20,,2461200.5,.04460757379950184,5.319537702184995,.9447715650933178,208.0254356911565,115.6223489062703,223.058468062272,TJN,2026-06-05,0
8340,Mumma,20.198,12.25,,2461200.5,.01279941268577549,2.969430031317925,8.282642293875071,278.5869237387903,357.1562751665524,75.85501173486007,MBA,2026-03-12,0
8354,8354,15.624,12.61,,2461200.5,.1487088077791753,3.204931338879367,4.347279492169694,207.6487267701358,115.6255078412523,161.6882458961561,OMB,2026-06-05,0
8374,Horohata,15.405,12.62,,2461200.5,.1834781782000465,3.217774379992005,2.923055585865867,98.51543686157379,300.7225715119648,30.34769937428597,OMB,2026-06-05,0
8376,8376,27.689,11.86,,2461200.5,.1965488228183686,3.980670176296973,3.509842297368254,50.23807918372021,257.9678933693577,91.83743826479373,OMB,2026-06-05,0
8405,Asbolus,66,9.20,,2461200.5,.6173477845441102,18.05538325863325,17.61794439245444,6.071492125526565,290.4882833178889,112.3214546365659,CEN,2026-06-05,0
8409,Valentaugustus,15.303,12.66,,2461200.5,.158862181137794,3.208017384548268,4.321613343317015,261.9319333490534,102.6131714634121,110.6659106809767,OMB,2026-06-05,0
8427,8427,16.953,12.45,,2461200.5,.09141168617682975,3.0876272934338,10.55516560749536,147.8286135070348,344.8448058288719,.998840439216913,MBA,2026-06-05,0
8453,Flaviataldini,16.296,13.15,,2461200.5,.1320309498807131,3.210684039638421,10.66456789258239,10.40717231888884,235.5622243653015,281.9637692701469,OMB,2026-06-05,0
8456,Davegriep,17.817,12.85,,2461200.5,.04347781032416636,3.162004922942429,7.838194696303321,306.7172286234617,26.74466556185251,216.3137367831686,MBA,2026-06-05,0
8478,8478,23.802,12.68,,2461200.5,.09797284394404356,3.065325252889467,7.90107295917421,327.7992721128822,46.49300897210757,253.0174841286482,MBA,2026-06-05,0
8512,8512,15.027,13.14,,2461200.5,.1612783772908704,2.665542773226373,7.196911257073898,146.0152108561649,248.0029342485255,315.0856387732831,MBA,2026-08-07,0
8550,Hesiodos,24.725,12.38,,2461200.5,.2598953688073558,3.943696630617461,2.876707011631168,23.45172264295064,336.4233939270312,3.925119262647712,OMB,2026-08-07,0
8560,Tsubaki,18.952,12.73,,2461200.5,.07086031667225502,2.956653558926743,13.39154212984002,350.2590849360372,328.431397955769,60.11847471241669,MBA,2026-03-12,0
8564,Anomalocaris,16.870,12.95,,2461200.5,.1197452989909873,3.254958994591722,12.26017669760995,6.712825476727986,338.8726735542394,123.2228727038494,OMB,2026-06-05,0
8565,8565,15.606,13.25,,2461200.5,.1494812214394234,2.788262059814825,8.567986144968833,188.8792197819929,127.8652488237654,284.112012668416,MBA,2026-06-05,0
8585,Purpurea,16.823,12.52,,2461200.5,.1591510174079864,3.231640624917253,9.467994103790115,357.2635143581655,235.8501536783014,289.6255004547854,OMB,2026-06-05,0
8591,Excubitor,15.220,13.10,,2461200.5,.1938149347618248,3.150526041210552,2.083039778331721,81.98702859953853,249.8198561547907,251.9847928876733,MBA,2026-06-05,0
8701,8701,16.757,12.61,,2461200.5,.1515574323031004,3.154537546259023,6.729282085136123,198.8797923101152,122.7386258261917,248.3685917592379,MBA,2026-06-05,0
8712,Suzuko,15.709,12.70,,2461200.5,.1471050098769597,3.125019897760797,2.542142115186542,105.4162526837183,190.6970023116501,319.6296407193381,MBA,2026-06-05,0
8721,AMOS,49.91,11.49,,2461200.5,.02805197324401747,3.884033040786039,5.447590708259686,265.2343687510269,89.519695946439,81.58136537623615,OMB,2026-06-05,0
8737,Takehiro,17.785,12.41,,2461200.5,.1219227025936145,3.113038040499028,11.50099712269037,348.3806622840071,288.2331885798745,337.8899480460251,MBA,2026-06-05,0
8770,Totanus,15.335,12.89,,2461200.5,.1131127074380007,3.121425575454652,2.101125719529441,73.99503756669009,64.97177922333715,83.99705012488472,MBA,2026-06-05,0
8787,Ignatenko,16.814,12.60,,2461200.5,.1639774611909112,3.148925161196871,10.5704893914051,47.74289153928938,357.0746249733743,165.5494815487492,MBA,2026-06-05,0
8813,Leviathan,16.403,12.45,,2461200.5,.3210013956535421,3.160231875598737,21.09183936607947,96.15890699250224,274.1372959096237,230.3808828325896,MBA,2026-06-05,0
8814,Rosseven,17.048,12.80,,2461200.5,.1659036944035951,3.173953435495319,4.852422193556306,208.626239204745,157.9999191548279,228.9867728792205,MBA,2026-06-05,0
8830,8830,19.806,12.31,,2461200.5,.2336648415843563,3.17845002127171,9.747111821700566,37.30126437579266,310.6063290789947,259.1716508979142,MBA,2026-06-05,0
8833,Acer,17.731,13.10,,2461200.5,.1275761096184779,2.87757513438381,9.634664170907614,214.1152595145513,51.01346125039191,251.714043465256,MBA,2026-06-05,0
8848,8848,19.301,13.53,,2461200.5,.1491034885696554,2.896821192116537,3.013296135587095,23.19654931724781,351.777667986132,106.8580570873898,MBA,2026-06-05,0
8866,Tanegashima,21.589,12.16,,2461200.5,.171014616614559,3.115607078383262,11.63326018292437,316.6031397417929,108.2732578052089,147.8942445960193,MBA,2026-06-05,0
8889,Mockturtle,22.773,12.28,,2461200.5,.1344402431755678,3.041329041310932,11.98524281483912,322.4853458528052,60.07232331107857,312.6991000991821,MBA,2026-06-05,0
8891,Irokawa,16.220,12.78,,2461200.5,.2252490234272044,3.148572859212409,9.392376476538352,192.3965664647438,190.4518754475248,232.1013846264615,MBA,2026-06-05,0
8901,8901,15.058,12.00,,2461200.5,.05607364079473874,3.001568764903876,11.42800152942181,48.61806457207512,143.0244460309055,180.5405293422724,MBA,2026-06-05,0
8911,Kawaguchijun,15.013,13.12,,2461200.5,.05973536940857968,3.007056487449763,7.490235737683922,73.7275212018972,163.4641394652609,131.0075598897535,MBA,2026-06-05,0
8913,Shohinighose,19.853,12.79,,2461200.5,.1290291018849285,3.952796620508618,1.859797292912018,309.690700966524,245.1185195903677,231.6349848541047,OMB,2026-06-05,0
8915,Sawaishujiro,30.135,11.62,,2461200.5,.04970629445570573,3.931193132623722,3.690361373974806,245.145432543346,325.2573822087634,233.2679659686382,OMB,2026-06-05,0
8917,Tianjindaxue,37.122,11.42,,2461200.5,.119825441122119,3.40395391367232,15.48396031004602,263.3781675918476,170.1070824986181,318.4827479791547,OMB,2026-06-05,0
8934,Nishimurajun,16.026,12.79,,2461200.5,.1166448373511592,3.138272301956455,12.5286654467656,114.7305231948541,296.9147307836151,163.7560395384431,MBA,2026-06-05,0
8941,Junsaito,18.313,12.25,,2461200.5,.05048439153636228,3.248467090644775,11.17843053685522,142.4235416609528,217.0645924421872,143.4395831030877,OMB,2026-06-05,0
8962,Noctua,16.988,12.98,,2461200.5,.07878064898590224,3.195527002294779,4.738083923924855,38.87060946120892,16.94068822759205,131.2181052883593,MBA,2026-06-05,0
8988,Hansenkoharcheck,15.643,12.63,,2461200.5,.2141308308563366,3.412566977301046,4.162221483505925,186.8593690396787,148.9509292827461,123.8210408250251,OMB,2026-06-05,0
8990,Compassion,16.624,12.79,,2461200.5,.09898852731005757,3.155492224316369,8.050393861260581,128.2389200486072,74.89503899320609,40.26511005298391,MBA,2026-06-05,0
9003,Ralphmilliken,15.124,13.20,,2461200.5,.07622630039314506,2.781393077253273,5.341247718737303,124.8081152799062,273.0238819188193,224.2605153676622,MBA,2026-06-05,0
9015,Coe,16.530,13.03,,2461200.5,.1237166106916592,2.797687711673016,7.116495914796289,88.88654412672184,312.0293627110086,248.4464833278945,MBA,2026-06-05,0
9023,Mnesthus,49.151,10.23,,2461200.5,.06381106250296019,5.204309839647907,23.94608589093919,159.9114143461905,159.6325636797426,79.26646137150689,TJN,2026-06-05,0
9030,Othryoneus,32.186,11.22,,2461200.5,.01776162849331817,5.326080035206094,4.220453391968727,76.59313082275796,7.579511674662759,347.0828117117953,TJN,2026-06-05,0
9033,Kawane,16.003,11.30,,2461200.5,.2098781361977896,3.154191042426681,16.00343581907407,100.6962461545236,301.0044049096118,238.00808298401,MBA,2026-06-05,0
9043,9043,23.892,12.67,,2461200.5,.1250547804732962,3.065839795245282,4.116413095372856,313.591615224414,324.7112745375687,94.80359658997391,MBA,2026-08-07,0
9057,9057,15.689,12.68,,2461200.5,.1835040826950009,3.172900458963291,2.132687007772839,88.13074424251558,234.0459384091582,278.090103117795,MBA,2026-06-05,0
9072,9072,24.454,11.94,,2461200.5,.08146524416402987,3.201984333368924,15.24218907936371,289.7062635301734,13.2678985803691,277.1226746330674,OMB,2026-06-05,0
9090,Chirotenmondai,17.625,12.81,,2461200.5,.09499475629279441,2.748211038328717,13.74447609162625,65.93510072138801,12.91910660684029,231.440306277281,MBA,2026-06-05,0
9092,Nanyang,16.753,12.28,,2461200.5,.05175039804279371,3.02089326601244,10.83764259117617,116.7072012899689,138.7511374049463,161.3177811945926,MBA,2026-06-05,0
9107,Narukospa,19.07,13.19,,2461200.5,.2057950608141961,2.86344430936473,6.814630680554799,126.1067975145332,12.63067215673673,10.76936669232425,MBA,2026-06-05,0
9132,Walteranderson,15.741,12.79,,2461200.5,.1663473943508285,3.111472617339169,2.591078332428274,116.1953072606,157.6448128417007,48.87101747226503,MBA,2026-06-05,0
9141,Kapur,21.078,12.62,,2461200.5,.19642429236262,3.158192162321548,13.12801970769801,82.23909826616348,173.6682760297705,327.3071539104837,MBA,2026-06-05,0
9142,Rhesus,42.306,10.70,,2461200.5,.1294684850185994,5.153773432866703,12.80960550929414,141.1981072569245,174.066039617833,90.8182462197375,TJN,2026-06-05,0
9167,Kharkiv,18.007,12.89,,2461200.5,.1639075367164724,3.148178334580536,6.946793040266403,359.6767188193958,324.4604165285884,17.1206145878165,MBA,2026-06-05,0
9180,Samsagan,16.064,12.70,,2461200.5,.05786887354080627,3.181125513902006,15.7570403681129,218.4890598238765,318.9736659458829,91.69567559462425,MBA,2026-06-05,0
9203,Myrtus,18.165,12.64,,2461200.5,.1120937802748302,3.162707600012021,2.571761108588189,84.82302521585953,161.8713177121139,45.18411486016442,MBA,2026-06-05,0
9219,9219,18.950,12.11,,2461200.5,.2290743823871686,3.188777099539941,14.00411412725898,141.8915073089634,68.66071196578361,14.39112522261679,MBA,2026-06-05,0
9228,Nakahiroshi,21.676,12.32,,2461200.5,.02261538040044435,3.08171973027828,5.798541837742084,31.35930616846681,196.6183293044022,139.6171973212686,MBA,2026-08-11,0
9247,9247,21.518,11.64,,2461200.5,.06873822347840805,3.112816312650676,26.49455917131797,212.9582221289286,254.3006776194946,201.5982950639724,MBA,2026-06-05,0
9293,Kamogata,15.048,12.95,,2461200.5,.1303106579905204,3.182727054901337,1.755753738380543,149.3233560502013,76.61737932919787,49.96263784693192,MBA,2026-06-05,0
9338,9338,22.697,12.53,,2461200.5,.1974877946933682,3.121455960762213,13.74046001978687,181.9513597938893,103.9598610845868,63.45864278389227,MBA,2026-06-05,0
9340,Williamholden,15.331,13.23,,2461200.5,.1534563024408715,3.197130304308127,2.267379366707066,103.8861995904719,147.4314046567459,32.88907821764394,MBA,2026-06-05,0
9344,Klopstock,17.05,14.34,,2461200.5,.08836197218014173,2.364007076020592,5.032127837622054,340.2219399383326,156.1643705537525,76.33009750545175,MBA,2026-06-05,0
9402,9402,20.436,12.49,,2461200.5,.1248566547757866,3.348676941040981,9.971144949128307,216.8649391998046,158.5319732374443,71.13557384377638,OMB,2026-06-05,0
9410,9410,16.997,12.74,,2461200.5,.1120880837369925,3.233661517386055,2.278082400710832,95.99449715997339,38.80458093520703,131.5953704907275,OMB,2026-06-05,0
9430,Erichthonios,27.532,11.45,,2461200.5,.05324665936898468,5.249995482089189,1.002673039588707,326.377721265894,310.5909603912078,124.0838305608809,TJN,2026-06-05,0
9431,Pytho,38.358,10.64,,2461200.5,.08498768418323667,5.119995151456903,21.33194802051242,201.4949769257214,186.2638650322066,150.6112581103617,TJN,2026-06-05,0
9464,9464,15.755,13.27,,2461200.5,.2992080123486127,2.857231602318178,7.966063762251468,99.39530222258553,243.3077500416236,198.6551392084538,MBA,2026-06-05,0
9522,Schlichting,16.831,12.65,,2461200.5,.06182951429481304,3.562442267661906,9.869389151046967,238.8405060856834,209.729507144431,347.2446913756394,OMB,2026-06-05,0
9544,Scottbirney,15.140,12.71,,2461200.5,.104469446679214,3.182329454819053,5.874087441335682,55.88337289252501,119.9446173232617,132.3864873938589,MBA,2026-08-08,0
9552,9552,16.946,12.31,,2461200.5,.08505499815648257,3.433190112156285,9.951585935219006,177.3224614598076,209.4093047420779,142.3095689819683,OMB,2026-06-05,0
9562,Memling,17.688,12.65,,2461200.5,.173673738281124,3.098262213084814,3.52889068064554,120.5368298323825,202.6044082742301,70.03015533866659,MBA,2026-06-05,0
9661,Hohmann,27.664,11.52,,2461200.5,.2326547879990394,3.93896667035828,13.00201412242006,56.48730318533257,286.9921802586073,195.4250791835645,OMB,2026-06-05,0
9694,Lycomedes,31.736,10.78,,2461200.5,.03501255247768639,5.068543767185886,4.9538158922427,349.9221659477302,59.31606344720659,119.4930490068205,TJN,2026-06-05,0
9712,Nauplius,33.423,10.99,,2461200.5,.127277974039142,5.223742246534467,8.469622572816203,176.5836177497337,275.4581936303627,82.49062497251245,TJN,2026-06-05,0
9713,Oeax,18.651,11.35,,2461200.5,.05432812537687771,5.164394146200144,4.160830394592218,155.9513753536027,315.7181893281276,62.0275676875174,TJN,2026-06-05,0
9714,Piazzismyth,21.717,12.64,,2461200.5,.05294235004308624,3.109485940167369,19.53268969195147,24.64466694052841,273.0532358611396,66.61298036138007,MBA,2026-06-05,0
9789,9789,17.239,12.51,,2461200.5,.1368983835535244,3.136692584998741,1.896938725562623,44.74134747589174,128.2726367508963,239.0122145691449,MBA,2026-08-11,0
9790,Deipyrus,32.771,11.00,,2461200.5,.05393893021565892,5.236926489759701,5.918728591817472,231.1463883915947,152.1665679471234,144.9435213992977,TJN,2026-06-05,0
9799,Thronium,68.033,9.64,,2461200.5,.04685583179040113,5.191110558168659,30.51270344780228,259.5593137497432,115.3240300704947,159.6742252254411,TJN,2026-06-05,0
9807,Rhene,24.683,11.46,,2461200.5,.154156276708714,5.210063180823826,4.96941617117291,232.53872269222,198.1430155958262,107.3252703367449,TJN,2026-06-05,0
9817,Thersander,22.879,11.55,,2461200.5,.03908257969428477,5.223422985532252,9.177363031834609,24.1369560375276,87.3998617004038,48.18294503592337,TJN,2026-06-05,0
9818,Eurymachos,28.076,11.10,,2461200.5,.00425628424176184,5.175874432420217,7.499639436131657,18.43622450990835,153.8671965015739,351.1559099494134,TJN,2026-06-05,0
9827,9827,19.825,12.71,,2461200.5,.1748932189491622,3.172213619821576,17.58769005041958,203.2760158399196,164.6834825814186,23.67911982926277,MBA,2026-06-05,0
9828,Antimachos,20.272,12.05,,2461200.5,.08623621409141281,5.195766010266697,3.212563746102203,97.10212712279169,20.73866408783357,70.40175233211133,TJN,2026-06-05,0
9829,Murillo,25.941,12.24,,2461200.5,.1286920481555529,3.955997417564557,2.643243301770984,181.7175305632528,4.227639199049124,65.52723615666062,OMB,2026-06-05,0
9857,Hecamede,49.518,10.32,,2461200.5,.02483928913992939,5.171745339467128,19.59589760489874,289.3992658744217,3.896781527605257,262.0485212074816,TJN,2026-06-05,0
9936,Al-Biruni,24.187,12.26,,2461200.5,.1847298256041018,3.087974480252064,15.42906812037057,310.2502920859393,15.67338209794869,140.8561045277716,MBA,2026-06-05,0
9970,9970,20.035,12.80,,2461200.5,.2066263503003795,2.792238571670094,7.536423657713541,314.9427954599556,334.2141247576448,152.8226211110413,MBA,2026-06-05,0
10007,Malytheatre,25.855,12.16,,2461200.5,.1161850662932072,3.141326945916303,13.42164831511521,250.641001884492,244.4769905183777,267.2057572666932,MBA,2026-06-05,0
10043,Janegann,15.752,12.20,,2461200.5,.1306338836899647,3.12655185456343,17.33776744745069,151.608857262997,267.8378426148298,58.09683113933158,MBA,2026-06-05,0
10045,Dorarussell,16.044,13.00,,2461200.5,.12230456134418,3.127431140036363,1.853510756162292,173.3492547789909,94.02139131223753,221.4763022723405,MBA,2026-06-05,0
10080,Macevans,16.728,12.92,,2461200.5,.1851972225274258,3.127801617164641,14.39340284094079,159.4626318598456,143.1862292792833,187.3303396795959,MBA,2026-06-05,0
10085,Jekennedy,19.261,12.57,,2461200.5,.05971032721040456,3.19677786526462,15.0086555962102,352.0000709749106,242.2946549263414,193.4697433249246,MBA,2026-06-05,0
10143,Kamogawa,22.314,12.42,,2461200.5,.2121865992425993,2.992205304875799,19.43873808153633,316.4052281620036,192.3645249162857,82.77044410969403,MBA,2026-06-05,0
10148,Shirase,15.513,12.74,,2461200.5,.1398495193184915,3.210935707225673,.453897983712247,9.061205170176315,220.5040379781127,194.6107051783747,OMB,2026-06-05,0
10199,Chariklo,302,6.55,,2461200.5,.1708195854003942,15.73437332078415,23.43190431353433,300.4768909592962,241.2066068296425,130.0890828375457,CEN,2025-11-06,0
