id,label,vmag,src,ra,dec,epoch,pmra,pmdec,plx,rv,hip,tyc,hr
Gaia DR3 3611662330197716992,TYC 5548-885-1,9.64,G,202.047144516,-10.777385554,2016.0,-55.29716662648881,-33.066283872163645,1.6489385555877236,-70.24312,,5548-885-1,
Gaia DR3 3611641989232566272,TYC 5548-77-1,9.1,G,202.075463159,-11.046390169,2016.0,-15.32151958787251,-0.7998728529066264,1.3301337957256079,-1.1905293,,5548-77-1,
Gaia DR3 3610148440124510976,HIP 65724,9.12,G,202.109270653,-12.628722518,2016.0,-28.540057137417982,2.6476655029921785,3.1614557919449293,-22.327969,65724,5551-786-1,
Gaia DR3 3611646078041438592,TYC 5548-342-1,9.81,G,202.111184293,-10.929843406,2016.0,-10.50046657335184,9.48354238421421,1.145740464077989,5.796995,,5548-342-1,
Gaia DR3 3623889930290007552,HIP 65735,8.22,G,202.118577302,-9.743456057,2016.0,-9.503784218636605,20.645452815820022,2.426442419241732,4.0716543,65735,5545-682-1,
Gaia DR3 3636680274178013312,HIP 65751,8.42,G,202.176203814,-4.465600804,2016.0,9.105427989977958,-6.093291496220936,4.293143610418668,-9.445921,65751,4962-1121-1,
Gaia DR3 3610161702983543808,TYC 5548-909-1,9.3,G,202.179164741,-12.383488735,2016.0,-18.162210569705447,17.95919186248833,2.3822743065808054,-6.7805862,,5548-909-1,
Gaia DR3 3631921794011465088,HIP 65772,7.11,G,202.261285637,-5.955477821,2016.0,-51.20270083837387,4.8046588088483855,5.129558473807992,-13.1888,65772,4965-311-1,
Gaia DR3 3611772418798677376,TYC 5548-140-1,9.14,G,202.32409667,-10.377589239,2016.0,7.301788155843034,-9.91667420422866,2.702053238209441,-1.4979221,,5548-140-1,
Gaia DR3 3637164780847984128,TYC 4962-247-1,9.53,G,202.326798825,-2.960810032,2016.0,-2.8033768167729685,2.2792194123737635,3.1456797298532932,-3.1224377,,4962-247-1,
Gaia DR3 3630024895935300736,TYC 5545-462-1,9.14,G,202.337723733,-8.785434901,2016.0,-8.977554779619512,11.286822961175842,1.0927588783012359,-11.477944,,5545-462-1,
Gaia DR3 3611750634724538368,Gaia DR3 3611750634724538368,8.37,G,202.399560569,-10.712000165,2016.0,-11.911637863968444,-5.9708508405974525,8.538824780686452,13.422049,,,
Gaia DR3 3632150492429910400,TYC 4962-1084-1,9.54,G,202.429906521,-4.906148649,2016.0,-30.32722074673004,2.0088797061854735,5.259932873102926,-5.9210014,,4962-1084-1,
Gaia DR3 3605073090157100288,HIP 65845,9.06,G,202.46245218,-15.086715765,2016.0,-41.65497000690135,15.954023420439436,2.188651303917889,-68.06194,65845,6121-13-1,
HIP 65849,HIP 65849,9.7659,H,202.478572479,-11.495965668,1991.25,0.27,8.36,5.09,0.0,65849,,
Gaia DR3 3609668159701625216,HIP 65856,8.79,G,202.493415354,-14.001449338,2016.0,3.4513475986147797,9.320617525030311,1.4594105761679592,30.353,65856,5551-391-1,
Gaia DR3 3636691372373519744,TYC 4969-682-1,9.36,G,202.513003687,-4.233966775,2016.0,-10.825987880206274,-1.600315318126117,0.9944485125590469,-96.824776,,4969-682-1,
Gaia DR3 3609771273276536448,TYC 5551-357-1,9.53,G,202.571705004,-13.351336089,2016.0,-11.392945846574959,-3.292423275634518,2.622987303538838,-22.982761,,5551-357-1,
Gaia DR3 3630035513094566016,TYC 5545-177-1,9.6,G,202.576151913,-8.591967584,2016.0,-18.78881670969453,5.329949304908458,7.241223626423748,-15.749719,,5545-177-1,
Gaia DR3 3630384333158460032,TYC 5545-250-1,9.31,G,202.596550308,-7.705478712,2016.0,-32.52245827824862,-77.98729891303559,7.561625119079072,18.136395,,5545-250-1,
Gaia DR3 3610571923899873152,TYC 5548-15-1,9.58,G,202.596748263,-12.082369075,2016.0,18.453139717576615,-38.44832744955272,6.062329213059214,-20.043886,,5548-15-1,
Gaia DR3 3631698043395203584,72 Vir,6.1,G,202.607382217,-6.470214767,2016.0,44.70422095791845,11.518409079169155,18.118595592405175,-0.80481,65892,4972-1457-1,5088
Gaia DR3 3606628216209203328,TYC 5551-434-1,9.35,G,202.614311781,-14.569897422,2016.0,140.52975133572497,-15.87794947998233,13.936261156526234,85.54658,,5551-434-1,
Gaia DR3 3617892712835717760,TYC 5545-49-1,9.4,G,202.647086959,-9.565396127,2016.0,-11.61210819093526,-4.259417203790198,4.876921109650809,15.983105,,5545-49-1,
Gaia DR3 3604629682027381504,HIP 65912,8.08,G,202.672409134,-16.22285308,2016.0,-17.911288084543088,-27.649013464285158,2.4818644087941584,4.6205626,65912,6121-401-1,
Gaia DR3 3637597541753414784,TYC 4966-193-1,8.79,G,202.680985706,-2.276199134,2016.0,6.77123848551677,-25.466313313867246,3.1518992214876733,25.799248,,4966-193-1,
Gaia DR3 3636672130920077312,TYC 4969-705-1,9.41,G,202.687451267,-4.457907021,2016.0,-44.67279663834662,-48.529267589015625,6.261368477730167,-6.488421,,4969-705-1,
Gaia DR3 3630016477799496576,TYC 5545-366-1,9.43,G,202.692351719,-8.774043182,2016.0,13.88078500719584,-6.544415782800509,2.036183566229521,-3.9800093,,5545-366-1,
Gaia DR3 3637132654493312384,HIP 65920,6.93,G,202.714256223,-3.049676907,2016.0,-5.663453567637337,34.28813938811837,6.775879386910767,-20.60275,65920,4969-1383-1,
Gaia DR3 3617886390643837824,HIP 65927,8.11,G,202.724553689,-9.693301788,2016.0,20.69983831260065,-17.798857221329445,4.3906688840355015,0.0,65927,5545-630-1,
Gaia DR3 3630376941519147136,HIP 65928,8.05,G,202.724655681,-7.863350324,2016.0,-18.93510682262174,-2.4605499217298195,2.0470426806159607,-45.72076,65928,5545-112-1,
Gaia DR3 3636892720440238720,TYC 4969-630-1,9.07,G,202.748994918,-3.510719546,2016.0,-50.736535328168316,-1.4605628992586361,2.081574807015874,-36.0213,,4969-630-1,
Gaia DR3 3637146604547122176,HIP 65934,8.91,G,202.754564918,-2.816760274,2016.0,-70.49542093461085,-9.222182293585393,2.6753584674339574,-3.4616463,65934,4969-30-1,
Gaia DR3 3604623978310553600,HIP 65939,8.19,G,202.774874403,-16.352754126,2016.0,6.64523229797699,-12.792324630120747,8.617837502072708,-7.536689,65939,6121-428-1,
Gaia DR3 3637602901872601600,HIP 65943,8.61,G,202.792881757,-2.262132485,2016.0,-28.01262706529081,10.96518683036403,2.5409062782823875,-27.184435,65943,4966-107-1,
Gaia DR3 3609847826773627776,Gaia DR3 3609847826773627776,6.92,G,202.804299899,-13.448766613,2016.0,-109.68946820276025,3.2240714045565873,9.299273929898364,0.0,,,
Gaia DR3 3631803184194566400,TYC 4972-253-1,9.37,G,202.826252647,-6.177385643,2016.0,19.252498579809895,-50.90349145575809,5.151365742540951,7.161326,,4972-253-1,
Gaia DR3 3629943394635943936,HIP 65957,8.26,G,202.846244299,-9.106832942,2016.0,-19.199510295457387,6.838911645568767,2.3565522080405805,-13.662702,65957,5545-593-1,
Gaia DR3 3636724976197728512,TYC 4969-846-1,8.83,G,202.857271111,-4.006839617,2016.0,19.519172900377725,-6.1832928321174085,2.8749403565093443,-2.3958006,,4969-846-1,
Gaia DR3 3611535955079251072,TYC 5548-916-1,9.31,G,202.859248852,-11.041487215,2016.0,-4.950588875043482,2.623825375772238,8.250407592366026,-27.878399,,5548-916-1,
Gaia DR3 3630359589851275008,HIP 65963,8.87,G,202.868403471,-8.007838716,2016.0,-252.49367695650423,-112.63604616816104,19.465972360742548,-7.0080247,65963,5545-32-1,
Gaia DR3 3610093498902932352,TYC 5551-107-1,9.06,G,202.904276756,-12.841460222,2016.0,7.710204630213321,-23.801090951145664,6.124986803573002,-0.17653927,,5551-107-1,
Gaia DR3 3637598641265071488,Gaia DR3 3637598641265071488,7.32,G2,202.912714015,-2.316165375,2016.0,0.0,0.0,0.0,-70.913,,,
Gaia DR3 3605028525574636672,HIP 65983,8.77,G,202.919429933,-15.277943547,2016.0,-44.07814693484186,-11.968651982886874,8.106177746863045,-1.8487483,65983,6121-95-1,
Gaia DR3 3633659640858538112,TYC 4969-836-1,9.15,G,202.947833248,-4.668837879,2016.0,-14.60179339212974,-10.91085258573538,1.409190930937017,-15.683554,,4969-836-1,
Gaia DR3 3611794580830016896,HIP 65991,8.09,G,202.951972015,-10.258817107,2016.0,-60.88660166790702,-20.871561448418532,3.5936512986654785,-13.266019,65991,5548-294-1,
Gaia DR3 3631814625987459584,HIP 66000,7.88,G,202.967563302,-6.014917877,2016.0,8.431607489429926,-35.409471374214064,4.364080184441172,12.794694,66000,4972-96-1,
Gaia DR3 3610498737657123584,TYC 5548-1177-1,9.18,G,202.985401846,-12.380210825,2016.0,-48.60041666382762,27.75654265792901,8.23982656771656,-5.4098983,,5548-1177-1,
Gaia DR3 3630764420584148096,TYC 5545-808-1,9.32,G,202.985954771,-7.587304961,2016.0,-31.612487428630565,-7.922916802040151,1.719135949053958,-15.40946,,5545-808-1,
Gaia DR3 3631753877970312576,74 Vir,4.66,G,202.990722392,-6.256019402,2016.0,-103.70291502875807,-45.39167895501419,6.949898979981095,0.0,,4972-1456-1,5095
Gaia DR3 3631855273557974528,TYC 4972-147-1,9.48,G,203.000566319,-5.766141516,2016.0,-15.198296622505685,-0.47137134227533395,3.945053037835863,-22.417538,,4972-147-1,
Gaia DR3 3611490428425915520,TYC 5548-700-1,9.88,G,203.002146942,-11.01627641,2016.0,3.600915278041147,4.384184511618426,0.9793658455584491,25.913683,,5548-700-1,
Gaia DR3 3611388448721943936,HIP 66018,8.86,G,203.019468827,-11.25674507,2016.0,-33.58679610111258,-80.61676573960088,18.94560821453951,-52.928955,66018,5548-374-1,
Gaia DR3 3637123033766562304,HIP 66024,8.56,G,203.046002735,-3.100755224,2016.0,19.278612481619337,-7.367565652469412,2.316794914314051,-2.4365513,66024,4969-4-1,
Gaia DR3 3636935257796371584,Gaia DR3 3636935257796371584,8.97,G,203.046909165,-3.128928787,2016.0,-7.011364518436464,-16.180126153823693,4.592197585833173,-1.5654211,,,
Gaia DR3 3636880385294156928,HIP 66031,8.61,G,203.065813353,-3.56587808,2016.0,-51.37267259195901,-8.22302089553939,8.553995570820792,-9.808733,66031,4969-859-1,
Gaia DR3 3603806697573673344,TYC 6125-698-1,8.85,G,203.073963697,-16.971595972,2016.0,-39.75315903407256,25.975583474327873,3.105372394383775,-48.06113,,6125-698-1,
Gaia DR3 3630767512960678016,HIP 66039,8.76,G,203.084802621,-7.437049694,2016.0,-8.289829110957296,12.867975118662104,2.3967406237592837,33.11199,66039,4972-68-1,
Gaia DR3 3610103875544021504,HIP 66045,7.56,G,203.102758989,-12.663100896,2016.0,-50.516604218411615,-2.5606963931968987,7.51942823808769,-3.0984192,66045,5551-100-1,
Gaia DR3 3610103909903760000,TYC 5551-1509-1,8.59,G,203.116162197,-12.660341075,2016.0,-49.726359539712064,-0.2797121094227298,7.66690653796065,-2.2063794,,5551-1509-1,
Gaia DR3 3631814110591502336,TYC 4972-321-1,9.56,G,203.122294876,-5.945507534,2016.0,-5.693710841854744,-13.237382717268792,3.722641145515702,0.76132584,,4972-321-1,
Gaia DR3 3603851262154436096,TYC 6121-254-1,9.39,G,203.14439749,-16.618636147,2016.0,-0.4951085492733841,-6.090521942038527,1.3082296450717996,34.410194,,6121-254-1,
Gaia DR3 3603857653065778304,TYC 6121-304-1,8.85,G,203.144618762,-16.554255869,2016.0,-31.972073222335993,-4.8002469432387675,7.035825149421086,-13.010271,,6121-304-1,
Gaia DR3 3611793206440551552,HIP 66064,8.82,G,203.149663601,-10.202619458,2016.0,12.23421235358145,-6.30812473475486,5.457971611979472,9.627812,66064,5548-516-1,
Gaia DR3 3637529028435168512,TYC 4969-64-1,8.28,G,203.154463812,-2.598338069,2016.0,17.01296469290107,-18.349471728149112,1.5377544279488649,-27.305567,,4969-64-1,
Gaia DR3 3609776358517899008,TYC 5551-543-1,9.06,G,203.200659597,-13.801099286,2016.0,-86.7122282917168,3.5295120947096,6.115556410290618,-18.381306,,5551-543-1,
Gaia DR3 3604841441094704000,75 Vir,5.47,G,203.214824167,-15.363031792,2016.0,-76.81356604326571,-4.116104905672131,6.577040277480829,-42.298866,66091,6121-959-1,5099
Gaia DR3 3637535934742599168,HIP 66097,7.27,G,203.238182315,-2.424307088,2016.0,-30.94116624798216,-10.09132775100399,4.937954613718771,6.573902,66097,4966-197-1,
Gaia DR3 3617798051756565760,76 Vir,5.21,G,203.241824904,-10.165171297,2016.0,-31.019434979667196,-38.85007738855937,11.651982133523695,0.06934194,66098,5548-1546-1,5100
Gaia DR3 3630804106082093440,HIP 66100,10.83,G,203.250383991,-7.19471978,2016.0,-16.69771655270286,2.4771777062266764,2.203115724174363,0.0,66100,4972-30-1,
Gaia DR3 3609791030126196992,TYC 5551-601-1,8.34,G,203.261803978,-13.514014931,2016.0,-7.311839309727704,-20.981744098023857,3.2022730202721177,11.15068,,5551-601-1,
Gaia DR3 3609835148030299392,TYC 5551-254-1,8.49,G,203.274075013,-13.192823462,2016.0,-99.92387731956002,-22.20261579364043,7.355539822013799,-26.172007,,5551-254-1,
Gaia DR3 3606350245925841536,TYC 6121-28-1,9.49,G,203.27558275,-15.108635257,2016.0,-21.487139939158983,-14.074889493312172,1.4617553675809536,4.4151425,,6121-28-1,
Gaia DR3 3636826131267344768,TYC 4969-776-1,9.13,G,203.285488276,-3.778684772,2016.0,-36.89026033123805,-0.835417896672336,2.277445105618623,-20.137781,,4969-776-1,
Gaia DR3 3630099250409312640,HIP 66115,7.34,G,203.296071531,-8.443136749,2016.0,-238.24154183531422,47.46268490579948,29.85739655448974,-9.780696,66115,5545-1288-1,
Gaia DR3 3606654535768928896,TYC 5551-671-1,9.35,G,203.3507599,-14.246840156,2016.0,-35.60821464263156,-10.583766701255072,2.311286744459198,-11.451824,,5551-671-1,
Gaia DR3 3630748718183810432,HIP 66131,7.02,G,203.351824633,-7.622593345,2016.0,-74.3009932239233,3.815336037336708,11.780075117258272,-20.182695,66131,5545-1389-1,
Gaia DR3 3630096535989171968,Gaia DR3 3630096535989171968,7.66,G,203.364729958,-8.435910718,2016.0,13.125305826557554,-21.575389679452368,3.4915128870587786,-7.932337,,,
Gaia DR3 3631851902007941632,HIP 66143,8.97,G,203.375623747,-5.661314558,2016.0,-22.709393438446867,-4.110886487633819,5.323293890522196,-18.738102,66143,4972-537-1,
Gaia DR3 3637314726746834048,TYC 4969-99-1,9.4,G,203.380401897,-2.924497261,2016.0,-3.2207353144508604,-9.727330952609012,0.8976717201776371,9.332136,,4969-99-1,
Gaia DR3 3617858284377973248,TYC 5545-122-1,9.81,G,203.415907195,-9.49859526,2016.0,-9.635532947764954,0.720239304641538,0.749452148757541,19.525099,,5545-122-1,
Gaia DR3 3611475997335902848,TYC 5548-452-1,9.11,G,203.456391372,-11.155656258,2016.0,-23.7349855330499,-3.392339130576081,4.221460298838415,-16.552034,,5548-452-1,
Gaia DR3 3630787372889500416,TYC 4972-73-1,9.54,G,203.460118459,-7.284247297,2016.0,-18.233959355547285,2.1822701434792235,1.7863103516432024,-15.900267,,4972-73-1,
Gaia DR3 3637318025281049600,TYC 4969-43-1,8.55,G,203.507012038,-2.877886861,2016.0,16.511671639839474,1.0322005406407129,6.2183816981472315,-20.683798,,4969-43-1,
Gaia DR3 3603943552411556992,Gaia DR3 3603943552411556992,8.71,G,203.544990352,-16.389265833,2016.0,30.946224377308855,-46.23153290268339,7.664248709591649,18.670372,,,
Gaia DR3 3603766221801927680,TYC 6125-679-1,8.91,G,203.548876774,-17.074256261,2016.0,-28.413921736625106,-15.387727613904595,7.2509663342376935,-23.213123,,6125-679-1,
Gaia DR3 3633597724610050432,TYC 4969-617-1,9.57,G,203.561812843,-4.957218045,2016.0,-1.4597473676776014,6.482662244132782,3.157872679463704,7.596856,,4969-617-1,
Gaia DR3 3630078050450968320,TYC 5545-1249-1,7.98,G,203.573465654,-8.618680031,2016.0,-80.28534350270407,-25.5045193030551,14.990849825682343,0.0,,5545-1249-1,
Gaia DR3 3630078050450724736,TYC 5545-1249-2,8.19,G,203.573521558,-8.619051951,2016.0,-86.39998424471564,-27.830853105712222,14.820190240801118,0.0,,5545-1249-2,
Gaia DR3 3610697371304770816,HIP 66216,7.12,G,203.574027485,-11.537613011,2016.0,-71.8576748296304,-54.689125498459184,16.070824203602577,-11.65812,66216,5548-1547-1,
Gaia DR3 3617616838496463872,TYC 5548-945-1,10.08,G,203.583384606,-10.039046396,2016.0,-3.736571323166893,-13.39812859833725,0.8444057061733431,-23.38268,,5548-945-1,
Gaia DR3 3610272238261779840,TYC 5551-61-1,9.56,G,203.589377958,-12.760249311,2016.0,-6.584975436562172,-7.998475317901624,1.2122167571051672,33.474426,,5551-61-1,
Gaia DR3 3633774883421062528,HIP 66226,8.75,G,203.599738945,-4.366643842,2016.0,-11.413256924421619,-9.386254647698099,2.686651142601485,-5.9548893,66226,4969-605-1,
Gaia DR3 3603546766152900352,HIP 66231,8.93,G,203.609085117,-17.351315248,2016.0,-2.4493035057218187,-25.420322319433758,9.242223215865838,-9.646439,66231,6125-624-1,
Gaia DR3 3610281962067747328,HIP 66233,8.41,G,203.611899458,-12.67701638,2016.0,-45.698339814691835,7.38962591237873,2.8959716132487903,2.7042818,66233,5551-217-1,
Gaia DR3 3609815253741764480,HIP 66235,7.66,G,203.617281684,-13.347046738,2016.0,-15.932874230182676,-11.14741999503558,10.313927388666446,-1.1357075,66235,5551-2-1,
Gaia DR3 3609813604474312704,Gaia DR3 3609813604474312704,8.16,G,203.624329302,-13.435048496,2016.0,-140.72829017508388,-39.143096036255606,13.569998507816308,-42.92189,,,
Gaia DR3 3606357697693235584,TYC 5551-337-1,9.46,G,203.624638815,-14.929825038,2016.0,-44.857684516503376,17.577901572291218,2.070915747503755,-60.433605,,5551-337-1,
Gaia DR3 3630079493559738752,TYC 5545-242-1,9.93,G,203.634676498,-8.596974346,2016.0,-14.287746554146304,-9.234084526604267,0.702101254083007,-51.278214,,5545-242-1,
Gaia DR3 3609813329596404608,TYC 5551-501-1,8.89,G,203.637667889,-13.444286288,2016.0,-20.792588419395994,-12.55038366420397,3.481410258196311,73.366295,,5551-501-1,
Gaia DR3 3603949359207346048,HIP 66246,8.88,G,203.666182941,-16.323037597,2016.0,-24.114937335857842,-13.990813428482069,0.6914465183836163,-101.39672,66246,6121-392-1,
HIP 66247,HR 5106,5.9343,H,203.668660801,-13.214306306,1991.25,-47.39,-7.87,6.75,0.0,66247,,5106
Gaia DR3 3603883629027831040,TYC 6121-294-1,9.24,G,203.670688746,-16.746500911,2016.0,-5.370387595250896,-10.417617404700131,2.0590936364859567,10.932203,,6121-294-1,
Gaia DR3 3618013006279764352,HIP 66250,8.04,G,203.67500514,-9.106794238,2016.0,9.083022340266048,-6.968348079642225,6.999520972797312,-26.798397,66250,5545-987-1,
Gaia DR3 3630092241022731136,HIP 66252,9.18,G,203.678739087,-8.342445814,2016.0,-286.5935315959864,-91.68083549962279,48.82246594670071,-22.800156,66252,5545-686-1,
Gaia DR3 3630489645756521088,Gaia DR3 3630489645756521088,9.36,G,203.69307615,-8.019479347,2016.0,-54.864388927714394,-7.666241590905273,4.560124422565396,-15.495573,,,
Gaia DR3 3617534370829524480,HIP 66265,8.84,G,203.711152642,-10.60586936,2016.0,1.991269650006755,-6.049562634310926,2.4986410165423796,-10.202273,66265,5548-392-1,
Gaia DR3 3618019534630085760,HIP 66266,9.14,G,203.726365897,-9.038319061,2016.0,-6.400228796728738,-1.784840930063738,0.7749425761874887,45.989044,66266,5545-751-1,
Gaia DR3 3633297111259088768,TYC 4972-355-1,10.61,G,203.729529566,-5.764447043,2016.0,-19.875623612895904,-16.679045579804036,0.8188435963118883,6.6533885,,4972-355-1,
Gaia DR3 3630904711395897344,HIP 66280,8.19,G,203.767215772,-6.967785202,2016.0,-34.53757072206951,-8.068198198250844,3.308457455728959,-13.932266,66280,4972-453-1,
Gaia DR3 3637356302030349824,HIP 66293,8.82,G,203.805496823,-2.573482961,2016.0,-33.30896249456523,-28.186403332758776,8.285053410458955,0.15299931,66293,4969-381-1,
Gaia DR3 3618048564313739136,TYC 5545-604-1,8.85,G,203.817495393,-8.901579807,2016.0,-2.1377648357150623,3.06931493836045,1.688263171087985,-27.30063,,5545-604-1,
Gaia DR3 3617550833439103488,TYC 5548-485-1,9.16,G,203.825121233,-10.272185147,2016.0,12.58917198182288,13.986787730599922,2.0703272641310932,12.689721,,5548-485-1,
Gaia DR3 3637358088736749824,TYC 4966-353-1,9.56,G,203.832237148,-2.479582271,2016.0,-216.78357415283057,-43.958291896227536,9.895656930187194,-38.87207,,4966-353-1,
Gaia DR3 3633416202112330240,HIP 66311,8.64,G,203.851821173,-4.934487127,2016.0,-45.541865616995956,-36.666366631071405,7.567591790819538,14.381073,66311,4969-583-1,
Gaia DR3 3603866861475559424,TYC 6121-309-1,9.58,G,203.867194527,-16.843831557,2016.0,-45.819196753550045,-5.565031170985959,4.582349505386684,0.0,,6121-309-1,
Gaia DR3 3610759936092488704,TYC 5548-193-1,8.81,G,203.869824684,-10.901225831,2016.0,-57.1645545732317,-10.854056601046876,11.385240923502746,-11.36327,,5548-193-1,
Gaia DR3 3603865143488900224,HIP 66319,7.96,G,203.879323783,-16.924026199,2016.0,20.809815264469215,-17.314819072124536,17.853698313976434,-17.618484,66319,6125-710-1,
Gaia DR3 3633360951653003776,80 Vir,5.72,G,203.880472223,-5.395825849,2016.0,15.913979226004605,82.2426224350539,9.724082603083488,-8.711222,66320,4972-1455-1,5111
Gaia DR3 3633728944450900864,HIP 66324,8.71,G,203.883443329,-4.389866286,2016.0,-14.95364955250683,0.4585234020676976,1.3922053372031646,-43.28684,66324,4969-1260-1,
Gaia DR3 3606371514603982592,TYC 5551-298-1,9.46,G,203.891805344,-14.830114171,2016.0,-21.378513655211652,3.965795276505965,2.398775883835282,-32.79011,,5551-298-1,
Gaia DR3 3610732860618658560,TYC 5548-1424-1,9.72,G,203.917473895,-11.205331055,2016.0,-14.638032614190681,7.0646287813742354,1.534769138555451,-43.716473,,5548-1424-1,
Gaia DR3 3617549527769041024,HIP 66335,8.3,G,203.926186698,-10.329292185,2016.0,-8.557211598605713,0.30801916353919045,3.594652637049256,-37.93398,66335,5548-1468-1,
Gaia DR3 3606364745735509120,HIP 66338,8.72,G,203.929187784,-14.983875255,2016.0,-25.55906798135671,-11.13204194410925,1.547187577051545,-54.799843,66338,5551-339-1,
Gaia DR3 3631020297555814528,HIP 66339,8.08,G,203.930502546,-6.15615981,2016.0,-3.64063316468393,-8.090967537674638,1.2445080783804188,-23.386023,66339,4972-1402-1,
Gaia DR3 3606812418766667264,Gaia DR3 3606812418766667264,7.97,G,203.947586262,-13.478498271,2016.0,-25.398991112282502,6.3695659463256415,3.9940044851948016,-15.068981,,,
Gaia DR3 3637339500118268032,TYC 4969-227-1,9.26,G,203.952970631,-2.721332767,2016.0,12.730011256210066,-11.330780022733373,1.8393204198960016,-7.50441,,4969-227-1,
Gaia DR3 3617650854637525632,HIP 66347,8.35,G,203.974597557,-9.785229013,2016.0,-82.3733230008655,-15.222442858327543,9.222841585812825,-30.625013,66347,5545-1356-1,
Gaia DR3 3618072860944064256,TYC 5545-1233-1,9.16,G,203.998941089,-8.58037655,2016.0,-11.935830791558594,4.094920796820286,1.2480663722272438,-47.51449,,5545-1233-1,
Gaia DR3 3617752799981143168,TYC 5545-1387-1,10.13,G,204.039029246,-9.540704703,2016.0,-15.582944479262206,0.7202436399424251,0.5675065406416161,8.44414,,5545-1387-1,
Gaia DR3 3610636795086072064,TYC 5548-1490-1,9.38,G,204.04334052,-11.663435032,2016.0,-7.937645745004446,-6.0602005186468135,0.8232107021734305,31.393698,,5548-1490-1,
Gaia DR3 3617519153760298624,TYC 5548-1440-1,9.43,G,204.045734662,-10.684014527,2016.0,-27.805050477594772,-21.233627472276012,6.081293409464806,15.259815,,5548-1440-1,
Gaia DR3 3630478032164946560,TYC 5545-1091-1,9.38,G,204.04717951,-8.103409224,2016.0,-43.12867663125151,-8.634919358815752,2.0462156960671334,-19.707561,,5545-1091-1,
Gaia DR3 3606392336605444736,TYC 5551-405-1,9.61,G,204.054013814,-14.623374974,2016.0,-5.918399205295212,-10.053449683504748,0.8199081386948464,38.230137,,5551-405-1,
Gaia DR3 3610678026772129152,TYC 5548-1518-1,8.46,G,204.055269793,-11.437217102,2016.0,-52.812555577625126,-8.52733651724657,2.5331808208007613,-46.941032,,5548-1518-1,
Gaia DR3 3637279439295576320,HIP 66369,8.64,G,204.077497051,-2.938826112,2016.0,-30.10457317989518,0.6780131228694781,5.30765325943969,0.0,66369,4969-457-1,
Gaia DR3 3610414998679864704,TYC 5548-39-1,9.29,G,204.093197247,-12.172666662,2016.0,-19.257172233550186,-63.66557630773659,16.441030844136737,-9.672458,,5548-39-1,
